imdbId,Genre,Poster,Sci-Fi,Sport,Drama,Comedy,Thriller,Horror,Romance,Animation,Biography,Fantasy,Crime,Action,Mystery,Adventure,Family
126234,Comedy|Drama|Fantasy,image2575.jpg,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1236370,Action|Romance|Thriller,image5112.jpg,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
126344,Action|Comedy|Crime,image598.jpg,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
126735,Mystery|Romance,image599.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
126771,Comedy|Horror,image3116.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
126816,Action|Comedy|Crime,image601.jpg,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
126886,Comedy|Drama|Romance,image3626.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
126916,Romance|Sport,image602.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1243957,Action|Romance|Thriller,image5127.jpg,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
127302,Sci-Fi,image605.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127322,Animation|Action|Adventure,image606.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
127349,Mystery|Romance,image607.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
127357,Action|Adventure|Comedy,image608.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
127392,Comedy|Drama|Fantasy,image2601.jpg,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2215457,Action|Romance|Thriller,image6803.jpg,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2302966,Action|Romance|Thriller,image6918.jpg,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
127626,Action|Comedy|Crime,image612.jpg,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
127919,Adventure|Fantasy|Horror,image613.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
128221,Comedy|Horror,image3117.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
128274,Comedy|Sci-Fi,image616.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2372222,Action|Romance|Thriller,image7014.jpg,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
93773,Action|Sci-Fi|Thriller,image49.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
128725,Comedy|Drama|Romance,image3634.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
128755,Sci-Fi,image619.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128853,Comedy|Drama|Romance,image3638.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
128996,Animation|Action|Adventure,image620.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
129134,Mystery,image622.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
129167,Animation|Action|Adventure,image623.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
97138,Action|Sci-Fi|Thriller,image86.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
97910,Action|Sci-Fi|Thriller,image98.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
98156,Action|Sci-Fi|Thriller,image103.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
129871,Fantasy|Horror,image627.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100802,Action|Sci-Fi|Thriller,image132.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
130018,Horror|Mystery,image629.jpg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
130172,Comedy|Sci-Fi,image631.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130414,Adventure|Drama|Fantasy,image632.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
130444,Biography|Drama|Romance,image633.jpg,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
101831,Action|Sci-Fi|Thriller,image140.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
131596,Comedy|Drama|Romance,image3643.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
103064,Action|Sci-Fi|Thriller,image155.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
131646,Action|Adventure|Sci-Fi,image636.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
131704,Animation|Adventure|Comedy,image637.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
131857,Comedy|Sport,image638.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
132245,Action|Drama|Sport,image639.jpg,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
132347,Action|Comedy|Fantasy,image640.jpg,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
132451,Fantasy|Horror|Romance,image641.jpg,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
106639,Action|Sci-Fi|Thriller,image200.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
132893,Fantasy|Romance,image643.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
132910,Action|Crime|Fantasy,image644.jpg,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
110215,Action|Sci-Fi|Thriller,image239.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
133093,Action|Sci-Fi,image646.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133104,Fantasy|Sci-Fi,image647.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
133122,Mystery|Sci-Fi,image648.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133152,Action|Adventure|Sci-Fi,image649.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
112765,Action|Sci-Fi|Thriller,image274.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
133202,Romance|Drama,image651.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
113318,Action|Sci-Fi|Thriller,image291.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
114648,Action|Sci-Fi|Thriller,image316.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
133363,Mystery|Romance,image654.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
116839,Action|Sci-Fi|Thriller,image356.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
133751,Horror|Sci-Fi,image656.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117017,Action|Sci-Fi|Thriller,image361.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
117688,Action|Sci-Fi|Thriller,image372.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
134033,Action|Adventure|Crime,image659.jpg,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
134067,Animation|Adventure|Comedy,image660.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
134084,Horror|Mystery,image661.jpg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
120685,Action|Sci-Fi|Thriller,image483.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
134286,Sport,image663.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
127276,Action|Sci-Fi|Thriller,image604.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
134618,Comedy|Drama|Sport,image8183.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
134619,Horror|Mystery|Sci-Fi,image665.jpg,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
134847,Horror|Sci-Fi,image666.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134928,Fantasy|Horror,image667.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
149261,Action|Sci-Fi|Thriller,image773.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
199753,Action|Sci-Fi|Thriller,image1164.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
205722,Action|Sci-Fi|Thriller,image1207.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
228456,Action|Sci-Fi|Thriller,image1353.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
135427,Adventure,image672.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135659,Fantasy|Horror,image673.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
135790,Action|Comedy|Crime,image674.jpg,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
136199,Animation|Action|Adventure,image675.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
136244,Adventure|Drama|Romance,image676.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
238552,Action|Sci-Fi|Thriller,image1403.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
267804,Action|Sci-Fi|Thriller,image1634.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
289213,Action|Sci-Fi|Thriller,image1862.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
364343,Action|Sci-Fi|Thriller,image2474.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
137226,Animation|Adventure|Romance,image681.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
137338,Comedy|Drama|Romance,image3655.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
137432,Fantasy,image682.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137494,Action|Crime|Romance,image683.jpg,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
137937,Comedy|Drama|Romance,image3656.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
138068,Animation|Action|Adventure,image684.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
138104,Biography|Drama,image685.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
409847,Action|Sci-Fi|Thriller,image2940.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
138414,Comedy|Drama|Romance,image3659.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
138493,Comedy|Drama|Romance,image3668.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
138510,Comedy|Fantasy|Horror,image375.jpg,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
138524,Comedy|Crime|Romance,image688.jpg,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
138590,Comedy|Drama|Fantasy,image2607.jpg,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
138680,Comedy|Drama|Romance,image3669.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
138703,Fantasy|Horror|Sci-Fi,image689.jpg,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
138704,Horror|Mystery,image690.jpg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
138749,Animation|Adventure|Comedy,image691.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
138764,Sci-Fi,image692.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435705,Action|Sci-Fi|Thriller,image3208.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
138946,Crime|Drama|Romance,image694.jpg,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
138987,Biography|Comedy|Romance,image695.jpg,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
452608,Action|Sci-Fi|Thriller,image3366.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
139239,Comedy|Crime,image697.jpg,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
139465,Action|Fantasy|Horror,image699.jpg,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
139668,Crime|Drama|Mystery,image700.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
139699,Comedy|Drama|Romance,image3670.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
453467,Action|Sci-Fi|Thriller,image3378.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
140282,Action|Drama|Sport,image702.jpg,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
140340,Fantasy|Romance,image703.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
140379,Comedy|Fantasy|Romance,image704.jpg,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
140447,Biography|Drama|Romance,image705.jpg,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
140614,Comedy|Horror|Sci-Fi,image6484.jpg,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
457701,Action|Sci-Fi|Thriller,image3446.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
140883,Animation|Adventure|Comedy,image708.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
465580,Action|Sci-Fi|Thriller,image3543.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
141369,Action|Adventure|Comedy,image709.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
141399,Biography|Comedy|Romance,image710.jpg,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
141824,Mystery,image711.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141937,Horror|Mystery,image712.jpg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
142032,Adventure|Drama|Fantasy,image713.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
142074,Horror|Sci-Fi,image714.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
478207,Action|Sci-Fi|Thriller,image3682.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
142233,Animation|Action|Adventure,image716.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
142234,Animation|Action|Sci-Fi,image717.jpg,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
142236,Animation|Action|Sci-Fi,image718.jpg,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
142237,Animation|Action|Fantasy,image719.jpg,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
142238,Animation|Action,image720.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
142240,Animation|Action|Adventure,image721.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
142241,Animation|Action|Sci-Fi,image722.jpg,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
142242,Animation|Action|Sci-Fi,image723.jpg,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
142243,Animation|Action|Sci-Fi,image724.jpg,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
142244,Animation|Action|Fantasy,image725.jpg,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
142247,Animation|Action|Adventure,image726.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
142248,Animation|Action|Adventure,image727.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
142249,Animation|Action|Adventure,image728.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
142250,Animation|Action|Adventure,image729.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
142251,Animation|Action|Adventure,image730.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
483607,Action|Sci-Fi|Thriller,image3739.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
142632,Animation|Comedy,image731.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
483607,Action|Sci-Fi|Thriller,image3740.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
960835,Action|Sci-Fi|Thriller,image4452.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
143127,Animation|Action|Crime,image734.jpg,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
986263,Action|Sci-Fi|Thriller,image4512.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
143235,Crime|Drama|Mystery,image737.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
143261,Romance|Comedy,image738.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
143746,Comedy|Drama|Romance,image3677.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
143749,Fantasy,image740.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
143808,Animation|Adventure,image741.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
143874,Crime|Drama|Fantasy,image742.jpg,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
143889,Adventure|Biography|Drama,image743.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
143924,Comedy|Drama|Fantasy,image2618.jpg,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
144095,Animation|Action,image744.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
144120,Comedy|Horror,image3128.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
144178,Romance|Drama,image746.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
144201,Comedy|Drama|Romance,image3687.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
144214,Crime|Drama|Mystery,image747.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
144250,Crime|Mystery,image748.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
144286,Crime|Drama|Romance,image749.jpg,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
144528,Comedy|Romance|Sci-Fi,image750.jpg,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
144546,Comedy|Drama|Romance,image3692.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
144555,Comedy|Horror,image3141.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
144557,Comedy|Drama|Romance,image3694.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
144589,Biography|Drama,image752.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1034032,Action|Sci-Fi|Thriller,image4609.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
144964,Action|Adventure|Fantasy,image754.jpg,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
145010,Sci-Fi,image755.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038685,Action|Sci-Fi|Thriller,image4620.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
145600,Sci-Fi,image757.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145660,Action|Adventure|Comedy,image758.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
145681,Crime|Drama|Mystery,image759.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
145734,Comedy|Drama|Romance,image3707.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
146289,Comedy|Drama|Crime,image1750.jpg,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
146316,Action|Adventure|Fantasy,image760.jpg,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
146336,Horror|Mystery,image761.jpg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1043651,Action|Sci-Fi|Thriller,image4631.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
146675,Action|Fantasy|Horror,image763.jpg,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
146838,Sport,image764.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
147582,Crime|Drama|Horror,image766.jpg,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
147800,Comedy|Drama|Romance,image3711.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1136608,Action|Sci-Fi|Thriller,image4849.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
147995,Action|Fantasy,image768.jpg,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1286147,Action|Sci-Fi|Thriller,image5223.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
148573,Crime|Drama|Mystery,image770.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
148615,Crime|Horror|Romance,image771.jpg,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1411250,Action|Sci-Fi|Thriller,image5486.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1500491,Action|Sci-Fi|Thriller,image5651.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1564585,Action|Sci-Fi|Thriller,image5765.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
150377,Crime|Drama|Mystery,image775.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
150500,Action|Sci-Fi,image776.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150915,Biography,image777.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
151073,Mystery,image778.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
151137,Adventure|Biography|Drama,image779.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1569364,Action|Sci-Fi|Thriller,image5772.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1637688,Action|Sci-Fi|Thriller,image5910.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
151479,Crime|Drama|Romance,image782.jpg,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
151582,Crime|Drama|Mystery,image783.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
151683,Animation|Action|Adventure,image784.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
151738,Comedy|Drama|Romance,image3716.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
151866,Animation|Sci-Fi,image785.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
151987,Action|Adventure|Crime,image786.jpg,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
152018,Action|Crime,image787.jpg,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
152265,Animation|Action|Adventure,image788.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
152432,Crime|Drama|Romance,image789.jpg,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
152930,Action|Comedy|Crime,image791.jpg,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
152979,Animation|Comedy|Fantasy,image792.jpg,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1657284,Action|Sci-Fi|Thriller,image5954.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1691832,Action|Sci-Fi|Thriller,image6028.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1743711,Action|Sci-Fi|Thriller,image6138.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1887703,Action|Sci-Fi|Thriller,image6378.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
154587,Animation|Adventure|Comedy,image797.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
154750,Biography,image798.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
155197,Crime|Drama|Romance,image799.jpg,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
155350,Comedy|Horror,image3144.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
155722,Romance|Drama,image801.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1900891,Action|Sci-Fi|Thriller,image6389.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1942798,Action|Sci-Fi|Thriller,image6441.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
156182,Fantasy|Horror,image804.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1971325,Action|Sci-Fi|Thriller,image6468.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
156323,Comedy|Crime,image806.jpg,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
156408,Mystery,image807.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
156460,Romance|Sport,image809.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1988591,Action|Sci-Fi|Thriller,image6493.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
156729,Comedy|Drama|Romance,image3726.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
156789,Comedy|Sci-Fi,image811.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2175927,Action|Sci-Fi|Thriller,image6735.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
156841,Comedy|Drama|Romance,image3738.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
156887,Animation|Horror,image812.jpg,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
156934,Mystery|Romance,image813.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
157044,Comedy|Drama|Romance,image3742.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
157171,Fantasy|Horror,image814.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
157208,Mystery|Romance,image815.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2193185,Action|Sci-Fi|Thriller,image6772.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
157472,Action|Adventure|Comedy,image817.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2207778,Action|Sci-Fi|Thriller,image6792.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
157583,Mystery|Romance,image819.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
158033,Biography|Drama,image820.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2369396,Action|Sci-Fi|Thriller,image7010.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
158591,Animation|Action|Comedy,image822.jpg,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2474972,Action|Sci-Fi|Thriller,image7139.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
158644,Animation|Fantasy,image824.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
158692,Comedy|Drama|Romance,image3778.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
158983,Animation|Comedy|Fantasy,image826.jpg,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
159251,Comedy|Fantasy,image827.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2504640,Action|Sci-Fi|Thriller,image7161.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
159510,Animation|Action,image829.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
159511,Animation|Action,image830.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
159568,Animation|Action|Sci-Fi,image831.jpg,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
159603,Action|Adventure|Comedy,image832.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
159752,Action|Sci-Fi,image833.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
159784,Biography|Crime|Drama,image834.jpg,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
159797,Comedy|Horror|Sci-Fi,image6495.jpg,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
159914,Animation|Comedy|Fantasy,image836.jpg,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
159931,Animation|Comedy|Fantasy,image837.jpg,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
160009,Action|Adventure|Crime,image838.jpg,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
160127,Action|Adventure|Comedy,image839.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
160184,Crime|Horror|Mystery,image840.jpg,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
